Account,Region,SecurityIDType,SecurityID,Description,Quantity,RequestID,QuantityReceived,Rate,LocateID
CIL,US,SEDOL,2002554,SNX US Equity,11000,,11000,GC,5161312832340866685-CPB10920
CIL,US,SEDOL,2964557,SNY US Equity,22000,,22000,GC,3059218754127611939-CPB10920
CIL,US,SEDOL,2829601,SO US Equity,21000,,21000,GC,3044106390333639443-CPB10920
CIL,US,SEDOL,B7669N6,SOCL US Equity,31000,,0,N/A,N/A
CIL,US,SEDOL,BF2HB11,SOHU US Equity,96000,,96000,1.35,8942115685726700435-CPB10920
CIL,US,SEDOL,BD93QN5,SOI US Equity,74000,,74000,GC,3352815070947161585-CPB10920
CIL,US,SEDOL,B66LQQ6,SOIL US Equity,118000,,0,N/A,N/A
CIL,US,SEDOL,2790376,SOMLY US Equity,44000,,0,N/A,N/A
CIL,US,SEDOL,2821395,SON US Equity,18000,,18000,GC,4712471766107636726-CPB10920
CIL,US,SEDOL,B1GH4K9,SONA US Equity,66000,,35370,GC,2031022288875507690-CPB10920
CIL,US,SEDOL,BH4GRL2,SONG US Equity,164000,,0,N/A,N/A
CIL,US,SEDOL,BYWPZW7,SONO US Equity,69000,,69000,GC,1754955904601993335-CPB10920
CIL,US,SEDOL,B3K9YR2,SONVY US Equity,22000,,6820,GC,4433211866305573255-CPB10920
CIL,US,SEDOL,2823067,SOR US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,BWG08D6,SOUHY US Equity,115000,,0,N/A,N/A
CIL,US,SEDOL,BZB11Z8,SOVB US Equity,40000,,306,4.75,3368768188645028505-CPB10920
CIL,US,SEDOL,B63HHG4,SOXL US Equity,6000,,6000,4.75,6166920428389353231-CPB10920
CIL,US,SEDOL,2810252,SOXX US Equity,5000,,5000,3.00,8331221829082003929-CPB10920
CIL,US,SEDOL,BH2QZH6,SP US Equity,28000,,28000,GC,8583364799571314517-CPB10920
CIL,US,SEDOL,B1Y9J13,SPAB US Equity,34000,,34000,4.75,6734526089742207991-CPB10920
CIL,US,SEDOL,BFM58P8,SPAQ US Equity,100000,,0,N/A,N/A
CIL,US,SEDOL,2832535,SPAR US Equity,72000,,72000,GC,325180293776716962-CPB10920
CIL,US,SEDOL,BDRYFB1,SPB US Equity,20000,,20000,GC,2051709346505444251-CPB10920
CIL,US,SEDOL,BF04K95,SPDN US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,B1VZ3X4,SPDW US Equity,35000,,35000,3.00,2921386570601577875-CPB10920
CIL,US,SEDOL,B1VQ3D7,SPEM US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,2029122,SPEU US Equity,31000,,5335,15.75,3287164806725258666-CPB10920
CIL,US,SEDOL,B85T2S9,SPFF US Equity,85000,,0,N/A,N/A
CIL,US,SEDOL,BGV1W52,SPFI US Equity,62000,,4574,GC,3154301469413192627-CPB10920
CIL,US,SEDOL,2812452,SPG US Equity,7000,,7000,GC,4219481894379734558-CPB10920
CIL,US,SEDOL,BYV2325,SPGI US Equity,8000,,8000,GC,981727640824139015-CPB10920
CIL,US,SEDOL,2144070,SPH US Equity,42000,,31364,4.63,3421595837943792094-CPB10920
CIL,US,SEDOL,BZ033W6,SPHD US Equity,24000,,0,N/A,N/A
CIL,US,SEDOL,B3L3K42,SPIB US Equity,29000,,29000,3.38,5876603394478092490-CPB10920
CIL,US,SEDOL,B1Y9J02,SPIP US Equity,35000,,0,N/A,N/A
CIL,US,SEDOL,BP4WT32,SPKE US Equity,100000,,70937,GC,2525221275272068226-CPB10920
CIL,US,SEDOL,BPYYKL3,SPKKY US Equity,72000,,0,N/A,N/A
CIL,US,SEDOL,B3L3K64,SPLB US Equity,34000,,34000,5.50,7783830405890722368-CPB10920
CIL,US,SEDOL,B0Q4NL7,SPLG US Equity,29000,,0,N/A,N/A
CIL,US,SEDOL,B424494,SPLK US Equity,9000,,9000,GC,7995763599238908677-CPB10920
CIL,US,SEDOL,BZ033X7,SPLV US Equity,18000,,18000,1.35,3118580401823005255-CPB10920
CIL,US,SEDOL,B3L3K86,SPMB US Equity,39000,,39000,12.88,400776674738850599-CPB10920
CIL,US,SEDOL,B0Q4NP1,SPMD US Equity,30000,,30000,6.13,2464702257504106277-CPB10920
CIL,US,SEDOL,2411019,SPMYY US Equity,98000,,0,N/A,N/A
CIL,US,SEDOL,BZ0XXD7,SPNE US Equity,82000,,51468,GC,6918192357052626364-CPB10920
CIL,US,SEDOL,BFYZGX0,SPNS US Equity,54000,,54000,GC,9082720260533862770-CPB10920
CIL,US,SEDOL,BNZB473,SPOK US Equity,85000,,49921,GC,6630905311907564218-CPB10920
CIL,US,SEDOL,BFZ1K46,SPOT US Equity,9000,,9000,GC,9145656178728124997-CPB10920
CIL,US,SEDOL,2982924,SPPI US Equity,118000,,118000,GC,15603257868765953-CPB10920
CIL,US,SEDOL,B1HMMS7,SPR US Equity,13000,,13000,GC,6679220863581964170-CPB10920
CIL,US,SEDOL,BF4HN80,SPRO US Equity,90000,,43385,GC,2408569659888058732-CPB10920
CIL,US,SEDOL,B578KN4,SPSB US Equity,33000,,33000,1.23,652002360636163057-CPB10920
CIL,US,SEDOL,B57VWJ3,SPSC US Equity,22000,,22000,GC,3413632192507590012-CPB10920
CIL,US,SEDOL,BC7R8L4,SPSM US Equity,34000,,0,N/A,N/A
CIL,US,SEDOL,B1Y9HX1,SPTI US Equity,32000,,32000,GC,6480664824195858929-CPB10920
CIL,US,SEDOL,B1Y9HY2,SPTL US Equity,25000,,25000,GC,4419255969599016140-CPB10920
CIL,US,SEDOL,2790086,SPTM US Equity,28000,,28000,GC,8566864906606035260-CPB10920
CIL,US,SEDOL,BN40158,SPTN US Equity,82000,,82000,GC,4594602277695013290-CPB10920
CIL,US,SEDOL,B7958Q6,SPTS US Equity,34000,,34000,1.48,8009933813938342480-CPB10920
CIL,US,SEDOL,BRTR141,SPUU US Equity,18000,,0,N/A,N/A
CIL,US,SEDOL,B59DK93,SPWR US Equity,73000,,73000,GC,1601593232888542129-CPB10920
CIL,US,SEDOL,2787185,SPXC US Equity,25000,,25000,GC,3644791093639626027-CPB10920
CIL,US,SEDOL,B3FDJ30,SPXL US Equity,20000,,20000,1.48,3467407367885177927-CPB10920
CIL,US,SEDOL,BF04KJ5,SPXS US Equity,58000,,42800,4.75,4409095170196287858-CPB10920
CIL,US,SEDOL,BF10898,SPXU US Equity,38000,,38000,3.13,820607464260519194-CPB10920
CIL,US,SEDOL,B0R3TZ9,SPXX US Equity,64000,,0,N/A,N/A
CIL,US,SEDOL,2840215,SPY US Equity,4000,,4000,GC,6631461577336533706-CPB10920
CIL,US,SEDOL,BVVT6T3,SPYB US Equity,15000,,0,N/A,N/A
CIL,US,SEDOL,BYQQXP5,SPYD US Equity,27000,,27000,9.38,7182863538010764005-CPB10920
CIL,US,SEDOL,2792048,SPYG US Equity,26000,,26000,1.48,7182127526478919857-CPB10920
CIL,US,SEDOL,2792059,SPYV US Equity,32000,,32000,11.00,8590903070323722624-CPB10920
CIL,US,SEDOL,BYNZGK1,SQ US Equity,18000,,18000,GC,4747485823472911990-CPB10920
CIL,US,SEDOL,2771122,SQM US Equity,37000,,37000,GC,556003034625980675-CPB10920
CIL,US,SEDOL,BJX9R83,SQQQ US Equity,31000,,31000,GC,8102719537600876090-CPB10920
CIL,US,SEDOL,BYXJQG9,SR US Equity,12000,,12000,GC,8825664022013197999-CPB10920
CIL,US,SEDOL,BHHZBZ8,SRC US Equity,21000,,21000,GC,1306849949930863971-CPB10920
CIL,US,SEDOL,2341848,SRCE US Equity,22000,,22000,GC,3209611811900141766-CPB10920
CIL,US,SEDOL,2860826,SRCL US Equity,21000,,21000,GC,8890483241081290407-CPB10920
CIL,US,SEDOL,2502678,SRDX US Equity,22000,,22000,GC,767896088902021402-CPB10920
CIL,US,SEDOL,2138158,SRE US Equity,10000,,10000,GC,7340968043773708176-CPB10920
CIL,US,SEDOL,BZ0HC54,SRG US Equity,24000,,24000,GC,1434125026139877961-CPB10920
CIL,US,SEDOL,2111977,SRI US Equity,34000,,34000,GC,732556598068463826-CPB10920
CIL,US,SEDOL,B9N2YK3,SRLN US Equity,22000,,22000,1.10,2626679832548884914-CPB10920
CIL,US,SEDOL,BFSRSJ2,SRLP US Equity,58000,,0,N/A,N/A
CIL,US,SEDOL,B8DPDT7,SRPT US Equity,13000,,13000,GC,5770323983384886359-CPB10920
CIL,US,SEDOL,BFZQ0L8,SRRK US Equity,97000,,42289,GC,1616511791487236730-CPB10920
CIL,US,SEDOL,BWX5CY3,SRS US Equity,53000,,0,N/A,N/A
CIL,US,SEDOL,2022585,SRT US Equity,155000,,26730,GC,809490491136586078-CPB10920
CIL,US,SEDOL,BD6SNV0,SRTY US Equity,43000,,0,N/A,N/A
CIL,US,SEDOL,BNFX071,SSB US Equity,14000,,14000,GC,8770916471894096351-CPB10920
CIL,US,SEDOL,2809250,SSD US Equity,15000,,15000,GC,541423425965934583-CPB10920
CIL,US,SEDOL,B71J662,SSEZY US Equity,66000,,65839,5.63,3170868166898071305-CPB10920
CIL,US,SEDOL,2777294,SSL US Equity,54000,,54000,GC,8066479536775319417-CPB10920
CIL,US,SEDOL,BFYCQL9,SSLZY US Equity,187000,,0,N/A,N/A
CIL,US,SEDOL,B3VGWN4,SSMXY US Equity,30000,,13005,GC,8264257902458192501-CPB10920
CIL,US,SEDOL,B58YSC6,SSNC US Equity,21000,,21000,GC,1306974683896132259-CPB10920
CIL,US,SEDOL,B17MT20,SSO US Equity,8000,,0,N/A,N/A
CIL,US,SEDOL,2862532,SSP US Equity,76000,,76000,GC,2037781482022587296-CPB10920
CIL,US,SEDOL,BJ7JZG3,SSPY US Equity,21000,,0,N/A,N/A
CIL,US,SEDOL,B3QL944,SSREY US Equity,39000,,5078,5.88,5682464856243090768-CPB10920
CIL,US,SEDOL,BF1STB1,SSTI US Equity,43000,,43000,GC,9174138988206796939-CPB10920
CIL,US,SEDOL,B7ZR219,SSTK US Equity,29000,,29000,GC,254121370323893213-CPB10920
CIL,US,SEDOL,2046239,SSUMY US Equity,61000,,0,N/A,N/A
CIL,US,SEDOL,B0GNP30,SSW US Equity,90000,,90000,3.13,1589323903364514311-CPB10920
CIL,US,SEDOL,B7WD7D7,SSYS US Equity,47000,,47000,GC,1577428488508491968-CPB10920
CIL,US,SEDOL,BFMBMT8,ST US Equity,21000,,21000,GC,9125859283772002121-CPB10920
CIL,US,SEDOL,2836292,STAA US Equity,36000,,36000,GC,4938436664042277918-CPB10920
CIL,US,SEDOL,B64BRQ5,STAG US Equity,34000,,34000,GC,3134937891572006645-CPB10920
CIL,US,SEDOL,2259190,STAR US Equity,77000,,77000,GC,9221644894866981804-CPB10920
CIL,US,SEDOL,BGH3F75,STAY US Equity,70000,,70000,GC,1367286483490422236-CPB10920
CIL,US,SEDOL,2781109,STBA US Equity,28000,,28000,GC,637414511320609030-CPB10920
CIL,US,SEDOL,2764713,STBMY US Equity,95000,,0,N/A,N/A
CIL,US,SEDOL,2848736,STC US Equity,27000,,27000,GC,5566613994449973290-CPB10920
CIL,US,SEDOL,BFY8C75,STE US Equity,7000,,7000,GC,3632753772581310225-CPB10920
CIL,US,SEDOL,2841898,STFC US Equity,32000,,29089,GC,8931735260654583121-CPB10920
CIL,US,SEDOL,2860990,STI US Equity,18000,,18000,GC,7406009691599356021-CPB10920
CIL,US,SEDOL,B4N6VX2,STIP US Equity,10000,,10000,9.50,2361131466040361205-CPB10920
CIL,US,SEDOL,B4Q95Y7,STK US Equity,48000,,17838,21.25,6292095809036924188-CPB10920
CIL,US,SEDOL,BFNXVB8,STL US Equity,50000,,50000,GC,5741912147695679333-CPB10920
CIL,US,SEDOL,2849472,STLD US Equity,34000,,34000,GC,5844124173943550594-CPB10920
CIL,US,SEDOL,2430025,STM US Equity,22000,,0,N/A,N/A
CIL,US,SEDOL,B8F98G9,STML US Equity,92000,,92000,GC,8680723437417809954-CPB10920
CIL,US,SEDOL,B013D75,STMP US Equity,14000,,14000,GC,8794569487814708246-CPB10920
CIL,US,SEDOL,BGKG6M3,STNE US Equity,29000,,29000,GC,1397807650768926288-CPB10920
CIL,US,SEDOL,BHXD297,STNG US Equity,38000,,38000,GC,14495355406105036-CPB10920
CIL,US,SEDOL,BHZZSQ0,STNL US Equity,98000,,0,N/A,N/A
CIL,US,SEDOL,BJQ05Z6,STOK US Equity,41000,,41000,2.88,6579717146311936793-CPB10920
CIL,US,SEDOL,BSKRKJ5,STOR US Equity,27000,,27000,GC,1242834899500054376-CPB10920
CIL,US,SEDOL,B3YVML4,STPZ US Equity,20000,,0,N/A,N/A
CIL,US,SEDOL,BGGJFV8,STRA US Equity,7000,,7000,GC,6941405137932141473-CPB10920
CIL,US,SEDOL,2632876,STRL US Equity,78000,,78000,GC,6985561387034758638-CPB10920
CIL,US,SEDOL,BF12XC2,STRO US Equity,101000,,46752,GC,7414267087058455615-CPB10920
CIL,US,SEDOL,2761424,STRS US Equity,35000,,7771,GC,8288474645524102604-CPB10920
CIL,US,SEDOL,2842040,STT US Equity,17000,,17000,GC,7639349469068115120-CPB10920
CIL,US,SEDOL,B3PQ520,STWD US Equity,41000,,41000,GC,8589389696794017740-CPB10920
CIL,US,SEDOL,B58JVZ5,STX US Equity,22000,,22000,GC,5085075038605459148-CPB10920
CIL,US,SEDOL,BFMFKX0,STXB US Equity,47000,,38110,GC,7007737160502588126-CPB10920
CIL,US,SEDOL,2170473,STZ US Equity,7000,,7000,GC,3151843584456148606-CPB10920
CIL,US,SEDOL,B3FFS06,SUB US Equity,10000,,0,N/A,N/A
CIL,US,SEDOL,B3Y6T41,SUBCY US Equity,95000,,6804,14.50,7921607752919530913-CPB10920
CIL,US,SEDOL,2863041,SUHJY US Equity,70000,,0,N/A,N/A
CIL,US,SEDOL,2860257,SUI US Equity,7000,,7000,GC,7319807886600718137-CPB10920
CIL,US,SEDOL,BW9JPS4,SUM US Equity,46000,,46000,GC,1766307601521228202-CPB10920
CIL,US,SEDOL,BRTR130,SUN US Equity,32000,,0,N/A,N/A
CIL,US,SEDOL,B4085D9,SUNS US Equity,57000,,35028,3.13,3942878057606986788-CPB10920
CIL,US,SEDOL,B72ZBG4,SUPN US Equity,36000,,36000,GC,5937042201164334457-CPB10920
CIL,US,SEDOL,B053F20,SUSA US Equity,9000,,9000,5.38,6084457403750268429-CPB10920
CIL,US,SEDOL,2207177,SUZ US Equity,129000,,0,N/A,N/A
CIL,US,SEDOL,2139162,SVCBY US Equity,114000,,0,N/A,N/A
CIL,US,SEDOL,BDZ2YT8,SVMK US Equity,57000,,57000,GC,3220132684532396851-CPB10920
CIL,US,SEDOL,B3DTT41,SVNDY US Equity,52000,,11104,4.63,7114386283642271497-CPB10920
CIL,US,SEDOL,BF29F04,SVXY US Equity,19000,,0,N/A,N/A
CIL,US,SEDOL,BHLNZ89,SWAV US Equity,31000,,31000,5.38,4205413345146681962-CPB10920
CIL,US,SEDOL,BF2YWK8,SWCH US Equity,63000,,63000,GC,4150939225946109852-CPB10920
CIL,US,SEDOL,2151780,SWDBY US Equity,71000,,0,N/A,N/A
CIL,US,SEDOL,BG1VY34,SWI US Equity,55000,,55000,GC,6712765808787239870-CPB10920
CIL,US,SEDOL,B3Q2FJ4,SWK US Equity,8000,,8000,GC,7123115507503577577-CPB10920
CIL,US,SEDOL,2961053,SWKS US Equity,13000,,13000,GC,256663899428177291-CPB10920
CIL,US,SEDOL,2782038,SWM US Equity,27000,,27000,GC,2956850508997937521-CPB10920
CIL,US,SEDOL,2828619,SWN US Equity,132000,,132000,GC,2630829556896415661-CPB10920
CIL,US,SEDOL,2865315,SWRAY US Equity,111000,,0,N/A,N/A
CIL,US,SEDOL,2865326,SWRBY US Equity,135000,,0,N/A,N/A
CIL,US,SEDOL,2831888,SWX US Equity,12000,,12000,GC,9202435000582489131-CPB10920
CIL,US,SEDOL,B3R0638,SXC US Equity,161000,,161000,GC,885544946933415755-CPB10920
CIL,US,SEDOL,2840174,SXI US Equity,14000,,14000,GC,8655766211213702790-CPB10920
CIL,US,SEDOL,2923741,SXT US Equity,15000,,15000,GC,6559522157134003494-CPB10920
CIL,US,SEDOL,BLY2FB4,SYBT US Equity,28000,,28000,GC,6947576075269915663-CPB10920
CIL,US,SEDOL,BP96PS6,SYF US Equity,30000,,30000,GC,3785346299172207073-CPB10920
CIL,US,SEDOL,BHZLVV4,SYG US Equity,13000,,0,N/A,N/A
CIL,US,SEDOL,B3DTPS7,SYIEY US Equity,42000,,8516,25.75,4580618923755944470-CPB10920
CIL,US,SEDOL,2853688,SYK US Equity,8000,,8000,GC,3716045540342020094-CPB10920
CIL,US,SEDOL,2860536,SYKE US Equity,33000,,33000,GC,3137496863098556091-CPB10920
CIL,US,SEDOL,B97CDK2,SYLD US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,2861078,SYMC US Equity,43000,,43000,GC,2298768099769470561-CPB10920
CIL,US,SEDOL,2839268,SYNA US Equity,26000,,26000,GC,3263121763522269134-CPB10920
CIL,US,SEDOL,BFMZ4V6,SYNH US Equity,19000,,19000,GC,2630241035374052717-CPB10920
CIL,US,SEDOL,BYMX5N2,SYRS US Equity,92000,,92000,GC,5827347734000481828-CPB10920
CIL,US,SEDOL,2394712,SYX US Equity,47000,,34838,GC,9031475681664809300-CPB10920
CIL,US,SEDOL,2868165,SYY US Equity,20000,,20000,GC,5949653213273111090-CPB10920
CIL,US,SEDOL,B3D7KS6,SZEVY US Equity,130000,,0,N/A,N/A
CIL,US,SEDOL,B3DTSM2,SZKMY US Equity,6000,,0,N/A,N/A
CIL,US,SEDOL,B3DTNJ4,SZLMY US Equity,42000,,0,N/A,N/A
CIL,US,SEDOL,2831811,T US Equity,27000,,27000,GC,1217468309157333792-CPB10920
CIL,US,SEDOL,BYTJZG6,TACO US Equity,95000,,95000,GC,868635692677119868-CPB10920
CIL,US,SEDOL,B3VW0Z0,TAK US Equity,58000,,58000,GC,1405100624592782404-CPB10920
CIL,US,SEDOL,B4MGD82,TAL US Equity,29000,,29000,GC,139763270009992678-CPB10920
CIL,US,SEDOL,BDT56V9,TALO US Equity,45000,,45000,GC,4345609451840453694-CPB10920
CIL,US,SEDOL,B067BM3,TAP US Equity,18000,,18000,GC,1020677868028054308-CPB10920
CIL,US,SEDOL,B067CN1,TAP/A US Equity,17000,,0,N/A,N/A
CIL,US,SEDOL,2872423,TARO US Equity,13000,,13000,GC,3841275221559493841-CPB10920
CIL,US,SEDOL,B1L8399,TAST US Equity,122000,,122000,GC,6312046851197351427-CPB10920
CIL,US,SEDOL,2875336,TATYY US Equity,28000,,0,N/A,N/A
CIL,US,SEDOL,B3L9B03,TAVHY US Equity,62000,,0,N/A,N/A
CIL,US,SEDOL,B05BRL7,TBBK US Equity,100000,,100000,GC,7073415336697744315-CPB10920
CIL,US,SEDOL,B4579D9,TBF US Equity,54000,,54000,4.75,3321606356900624277-CPB10920
CIL,US,SEDOL,2519849,TBI US Equity,49000,,49000,GC,8160178977724284032-CPB10920
CIL,US,SEDOL,BG88WT0,TBIO US Equity,98000,,98000,GC,3625159773525293352-CPB10920
CIL,US,SEDOL,BS7T2S7,TBK US Equity,32000,,32000,GC,313659921999966713-CPB10920
CIL,US,SEDOL,B0MM917,TBLMY US Equity,66000,,0,N/A,N/A
CIL,US,SEDOL,B3MY9Y7,TBNK US Equity,36000,,10008,GC,6891634265382603460-CPB10920
CIL,US,SEDOL,BMNDK09,TBPH US Equity,48000,,48000,1.10,558429129694463603-CPB10920
CIL,US,SEDOL,B3PL086,TBT US Equity,42000,,42000,3.38,3265555410916848630-CPB10920
CIL,US,SEDOL,B5VZ2L3,TBX US Equity,39000,,0,N/A,N/A
CIL,US,SEDOL,2977209,TCBI US Equity,19000,,19000,GC,9061868408990551327-CPB10920
CIL,US,SEDOL,2904133,TCBK US Equity,28000,,28000,GC,3792253259187306888-CPB10920
CIL,US,SEDOL,BYZMG55,TCDA US Equity,31000,,31000,GC,662755842558869797-CPB10920
CIL,US,SEDOL,B3F2DZ7,TCEHY US Equity,30000,,30000,GC,8156573018163952878-CPB10920
CIL,US,SEDOL,BK5FNZ5,TCF US Equity,27000,,27000,GC,5924701654735867327-CPB10920
CIL,US,SEDOL,2901480,TCI US Equity,32000,,0,N/A,N/A
CIL,US,SEDOL,BZB1XF2,TCMD US Equity,22000,,22000,GC,5199376895161053350-CPB10920
CIL,US,SEDOL,2872252,TCO US Equity,25000,,25000,GC,5702171687604170943-CPB10920
CIL,US,SEDOL,2422282,TCP US Equity,26000,,26000,3.13,3874857443906205186-CPB10920
CIL,US,SEDOL,BF4WVH0,TCPC US Equity,74000,,74000,GC,2942677760942886519-CPB10920
CIL,US,SEDOL,B64XDW9,TCRD US Equity,149000,,53455,0.85,8228423701235057916-CPB10920
CIL,US,SEDOL,BJ2JSX6,TCRR US Equity,62000,,61357,2.50,1518402959819520790-CPB10920
CIL,US,SEDOL,2869964,TCW CN Equity,218000,,218000,2.75,3496460644904290180-CPB10920
CIL,US,SEDOL,BHCQVP6,TCX US Equity,19000,,19000,2.63,2292691495268826624-CPB10920
CIL,US,SEDOL,B0X7F57,TCYMY US Equity,37000,,0,N/A,N/A
CIL,US,SEDOL,BG1FRM6,TDAC US Equity,96000,,204,14.88,4143221650904561251-CPB10920
CIL,US,SEDOL,B247H10,TDC US Equity,33000,,33000,GC,3355647555940498029-CPB10920
CIL,US,SEDOL,2883061,TDF US Equity,55000,,55000,16.88,382377869014055684-CPB10920
CIL,US,SEDOL,B11FJK3,TDG US Equity,5000,,5000,GC,5477064282596423521-CPB10920
CIL,US,SEDOL,B84FTH6,TDIV US Equity,26000,,0,N/A,N/A
CIL,US,SEDOL,BYQRFY1,TDOC US Equity,15000,,15000,1.23,8017435290117848583-CPB10920
CIL,US,SEDOL,B6YR5K3,TDS US Equity,40000,,40000,GC,8722154963842478418-CPB10920
CIL,US,SEDOL,B73ZJW5,TDTF US Equity,39000,,10710,5.63,809349551356201214-CPB10920
CIL,US,SEDOL,B73ZJV4,TDTT US Equity,41000,,0,N/A,N/A
CIL,US,SEDOL,BDFGDQ0,TDW US Equity,64000,,64000,GC,1531189624561026474-CPB10920
CIL,US,SEDOL,2503477,TDY US Equity,4000,,4000,GC,3659054528941374950-CPB10920
CIL,US,SEDOL,BZ09BD1,TEAM US Equity,8000,,8000,GC,1901670252602016240-CPB10920
CIL,US,SEDOL,2879532,TECD US Equity,10000,,10000,GC,1619852754364183904-CPB10920
CIL,US,SEDOL,BSHZ3Q0,TECH US Equity,5000,,5000,GC,4264670518866328013-CPB10920
CIL,US,SEDOL,B3KL1J9,TECL US Equity,7000,,0,N/A,N/A
CIL,US,SEDOL,2881098,TEF US Equity,134000,,134000,3.13,4379536590841859689-CPB10920
CIL,US,SEDOL,2884138,TEI US Equity,111000,,98576,6.25,3591421336059425663-CPB10920
CIL,US,SEDOL,B62B7C3,TEL US Equity,14000,,14000,GC,6714008215060003990-CPB10920
CIL,US,SEDOL,BD3DWD3,TELL US Equity,126000,,126000,50.25,6519860165838520548-CPB10920
CIL,US,SEDOL,2687973,TELNY US Equity,50000,,12106,22.50,4886155291341206681-CPB10920
CIL,US,SEDOL,2512600,TEN US Equity,81000,,81000,GC,4570479058548077567-CPB10920
CIL,US,SEDOL,BF7J7N6,TENB US Equity,43000,,43000,GC,5187673278312236631-CPB10920
CIL,US,SEDOL,2878829,TEO US Equity,107000,,48118,4.63,7907549285732694132-CPB10920
CIL,US,SEDOL,2884183,TER US Equity,18000,,18000,GC,964445591519476870-CPB10920
CIL,US,SEDOL,BYZ1PN3,TERP US Equity,57000,,57000,GC,2562412883887176012-CPB10920
CIL,US,SEDOL,2883878,TEVA US Equity,143000,,143000,GC,4508054507662493553-CPB10920
CIL,US,SEDOL,2884224,TEX US Equity,39000,,39000,GC,2524668546022526376-CPB10920
CIL,US,SEDOL,BD9WSF8,TFI US Equity,20000,,20000,5.13,7275085407850313601-CPB10920
CIL,US,SEDOL,BJS9476,TFLO US Equity,20000,,0,N/A,N/A
CIL,US,SEDOL,B1W8J67,TFSL US Equity,56000,,56000,GC,4285029444693835207-CPB10920
CIL,US,SEDOL,2881407,TFX US Equity,3000,,3000,GC,6847949283623024189-CPB10920
CIL,US,SEDOL,2903345,TG US Equity,54000,,54000,GC,4274484729214681611-CPB10920
CIL,US,SEDOL,BWT3H02,TGE US Equity,50000,,50000,1.48,4016003067359215712-CPB10920
CIL,US,SEDOL,B054DS5,TGH US Equity,100000,,100000,GC,8426056195864638452-CPB10920
CIL,US,SEDOL,2893071,TGI US Equity,43000,,43000,GC,833488132628956775-CPB10920
CIL,US,SEDOL,BHCVTN5,TGLS US Equity,131000,,38411,5.13,8193211746811624554-CPB10920
CIL,US,SEDOL,BZ0P3Z5,TGNA US Equity,65000,,65000,GC,7768445906228722106-CPB10920
CIL,US,SEDOL,B0884M5,TGP US Equity,64000,,31747,3.38,7775531851297407577-CPB10920
CIL,US,SEDOL,2902944,TGS US Equity,122000,,122000,GC,8129212794834629114-CPB10920
CIL,US,SEDOL,BBP6HC0,TGSGY US Equity,38000,,0,N/A,N/A
CIL,US,SEDOL,2259101,TGT US Equity,19000,,19000,GC,643020458116860983-CPB10920
CIL,US,SEDOL,B828K63,TGTX US Equity,173000,,173000,0.85,9111262159839120397-CPB10920
CIL,US,SEDOL,BJMYWL7,TH US Equity,153000,,143103,3.00,7412431064503464949-CPB10920
CIL,US,SEDOL,BJX8LH7,THBRU US Equity,99000,,0,N/A,N/A
CIL,US,SEDOL,B8DMK08,THC US Equity,44000,,44000,GC,5156546301173252811-CPB10920
CIL,US,SEDOL,BJXH6F7,THCB US Equity,102000,,0,N/A,N/A
CIL,US,SEDOL,BJNFPQ5,THCBU US Equity,94000,,0,N/A,N/A
CIL,US,SEDOL,B2QMWV8,THD US Equity,12000,,12000,8.25,5687446731597303015-CPB10920
CIL,US,SEDOL,2362515,THFF US Equity,24000,,24000,GC,1365715395585065891-CPB10920
CIL,US,SEDOL,2020415,THG US Equity,8000,,8000,GC,7761177933603975854-CPB10920
CIL,US,SEDOL,2889876,THO US Equity,20000,,20000,GC,6416310797788625086-CPB10920
CIL,US,SEDOL,BH0NC45,THOR US Equity,57000,,54041,5.38,45669765435114249-CPB10920
CIL,US,SEDOL,BPFSWB8,THQ US Equity,58000,,0,N/A,N/A
CIL,US,SEDOL,B3N6F00,THR US Equity,45000,,45000,GC,7664405547838716258-CPB10920
CIL,US,SEDOL,B8JFD24,THRM US Equity,25000,,25000,GC,1821899962208962202-CPB10920
CIL,US,SEDOL,B095X84,THS US Equity,19000,,19000,GC,4802347181715993177-CPB10920
CIL,US,SEDOL,BYRYKW4,THW US Equity,75000,,0,N/A,N/A
CIL,US,SEDOL,2928735,TIAIY US Equity,186000,,11795,17.13,6364559389954296645-CPB10920
CIL,US,SEDOL,BF5HDL2,TIBR US Equity,98000,,98000,11.00,6386705010706854415-CPB10920
CIL,US,SEDOL,2892090,TIF US Equity,12000,,12000,GC,1868172696761094116-CPB10920
CIL,US,SEDOL,2418128,TIGO US Equity,21000,,21000,GC,1524381939354352682-CPB10920
CIL,US,SEDOL,2928757,TIIAY US Equity,180000,,0,N/A,N/A
CIL,US,SEDOL,B86V808,TILE US Equity,77000,,77000,GC,2162063706408960465-CPB10920
CIL,US,SEDOL,B73ZJT2,TILT US Equity,9000,,0,N/A,N/A
CIL,US,SEDOL,2215352,TIP US Equity,9000,,9000,GC,1156117199016214397-CPB10920
CIL,US,SEDOL,BC30V41,TIPT US Equity,137000,,18302,GC,9207337408317799107-CPB10920
CIL,US,SEDOL,BB9H581,TIPX US Equity,51000,,0,N/A,N/A
CIL,US,SEDOL,2879123,TISI US Equity,54000,,54000,GC,1114344109254031470-CPB10920
